time,Counter,lat,lon,height,DepthCm,sdn,sde,sdu,sdne,sdeu,sdun,age,ratio,lat_std,lon_std,height_std,Q,ns,BattVolts
2024-12-04 22:51:13.932,100560,71.336119834,-156.56658377,-1.498,13.72,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,141.51,2.043e-07,3.7115e-07,0.0091,1,29,13.11
2024-12-04 22:51:16.871,100561,71.336119127,-156.56658955,-1.512,14.81,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,62.44,6.526e-08,2.4531e-07,0.0031,1,29,13.1
2024-12-04 22:51:20.089,100562,71.336118204,-156.566593793,-1.514,14.64,0.0032,0.0025,0.0097,0.0011,0.0016,0.0045,-0.45,293.58,6.222e-08,5.0847e-07,0.0105,1,29,13.11
2024-12-04 22:51:23.344,100563,71.336116793,-156.566599515,-1.517,14.98,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,288.88,1.8015e-07,3.8571e-07,0.0074,1,29,13.11
2024-12-04 22:51:25.916,100564,71.336116077,-156.566603408,-1.509,15.09,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,285.24,1.3158e-07,1.14665e-06,0.0071,1,29,13.11
2024-12-04 22:51:28.488,100565,71.336114878,-156.566611445,-1.503,14.47,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,280.62,7.302e-08,1.4762e-07,0.0098,1,29,13.1
2024-12-04 22:51:31.000,100566,71.336113731,-156.566616246,-1.494,14.52,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,276.69,1.7069e-07,9.8735e-07,0.011,1,29,13.11
2024-12-04 22:51:33.599,100567,71.33611271,-156.566623413,-1.505,14.47,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,275.9,1.7993e-07,3.3957e-07,0.0043,1,29,13.11
2024-12-04 22:51:36.096,100568,71.33611157,-156.566629151,-1.51,14.64,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,274.17,6.486e-08,3.3681e-07,0.0034,1,29,13.1
2024-12-04 22:51:38.886,100569,71.336110003,-156.566636499,-1.515,16.01,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,269.99,4.915e-08,5.7143e-07,0.0041,1,29,13.11
2024-12-04 22:51:41.569,100570,71.336109031,-156.56664311,-1.5,14.81,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,264.15,1.1175e-07,4.1338e-07,0.0069,1,29,13.1
2024-12-04 22:51:44.053,100571,71.336108451,-156.566648209,-1.512,14.41,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,259.7,1.5588e-07,5.6939e-07,0.0043,1,29,13.11
2024-12-04 22:51:47.325,100572,71.336107436,-156.566653489,-1.511,14.98,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,253.23,6.172e-08,1.9299e-07,0.0032,1,29,13.11
2024-12-04 22:51:49.844,100573,71.336106445,-156.566659224,-1.511,14.41,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,244.49,6.261e-08,2.7083e-07,0.0106,1,29,13.1
2024-12-04 22:51:52.674,100574,71.336105609,-156.566663753,-1.51,14.47,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,232.22,1.209e-07,3.9106e-07,0.0057,1,29,13.1
2024-12-04 22:51:55.834,100575,71.336104933,-156.566670818,-1.508,14.12,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,218.72,6.737e-08,2.2525e-07,0.0058,1,29,13.1
2024-12-04 22:51:58.964,100576,71.336103008,-156.566677135,-1.501,13.84,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,205.24,1.1743e-07,4.9377e-07,0.0085,1,29,13.11
2024-12-04 22:52:01.956,100577,71.336102391,-156.566682068,-1.507,14.41,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,192.68,1.0058e-07,3.4278e-07,0.0046,1,29,13.1
2024-12-04 22:52:05.358,100578,71.336100439,-156.566688061,-1.488,14.12,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,177.71,6.807e-08,2.6217e-07,0.0096,1,29,13.1
2024-12-04 22:52:08.153,100579,71.336099858,-156.566692806,-1.507,15.32,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,165.2,1.4437e-07,3.423e-07,0.0034,1,29,13.1
2024-12-04 22:52:11.720,100580,71.336098174,-156.566699332,-1.503,15.78,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,148.56,1.0977e-07,1.4813e-07,0.0021,1,29,13.1
2024-12-04 22:52:14.857,100581,71.336097905,-156.566703878,-1.496,15.95,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,132.8,1.7251e-07,2.8253e-07,0.0033,1,29,13.1
2024-12-04 22:52:18.307,100582,71.336096479,-156.566708631,-1.466,14.92,0.0032,0.0025,0.0097,0.001,0.0015,0.0044,-0.45,116.18,9.958e-08,5.7621e-07,0.0045,1,29,13.1
2024-12-04 22:52:23.888,100583,71.336094361,-156.566716405,-1.46,16.18,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,92.6,3.6105e-07,5.9076e-07,0.0042,1,29,13.1
2024-12-04 22:52:26.713,100584,71.336093506,-156.566720947,-1.357,6.355,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,80.0,1.0046e-07,2.9231e-07,0.0055,1,29,13.1
2024-12-04 22:52:31.170,100585,71.336092062,-156.566725866,-1.301,4.355,0.0032,0.0025,0.0095,0.001,0.0014,0.0044,-0.45,59.59,1.5492e-07,2.2848e-07,0.0035,1,29,13.1
2024-12-04 22:52:34.994,100586,71.336090474,-156.566733095,-1.324,8.13,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,44.95,1.1437e-07,3.4582e-07,0.007,1,29,13.1
2024-12-04 22:52:38.891,100587,71.336088877,-156.566738966,-1.408,16.52,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,28.75,8.645e-08,1.7609e-07,0.0071,1,29,13.1
2024-12-04 22:52:42.073,100588,71.336088674,-156.566744205,-1.367,11.44,0.0032,0.0025,0.0096,0.001,0.0014,0.0044,-0.45,15.32,1.2163e-07,6.455e-08,0.0027,1,29,13.1
2024-12-04 22:52:46.796,100589,71.336086645,-156.566750582,-1.485,22.52,0.0032,0.0025,0.0097,0.001,0.0013,0.0045,-0.45,67.52,1.2919e-07,3.5202e-07,0.0103,1,29,13.1
2024-12-04 22:52:50.515,100590,71.336086135,-156.566755954,-1.332,6.24,0.0033,0.0025,0.0097,0.001,0.0013,0.0046,-0.45,55.75,1.3306e-07,2.277e-07,0.0026,1,28,13.1
2024-12-04 22:52:55.635,100591,71.336084287,-156.566762063,-1.349,7.726,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,42.07,3.824e-08,3.4645e-07,0.0032,1,29,13.1
2024-12-04 22:52:59.400,100592,71.336082585,-156.566768297,-1.366,7.897,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.42,31.44,6.295e-08,3.3843e-07,0.0036,1,29,13.1
2024-12-04 22:53:03.525,100593,71.336081856,-156.566775427,-1.402,10.18,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,15.99,1.2688e-07,3.6448e-07,0.0022,1,29,13.1
2024-12-04 22:53:06.925,100594,71.336080779,-156.566782135,-1.434,13.44,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,4.83,3.862e-08,2.5661e-07,0.0034,1,29,13.1
2024-12-04 22:53:10.256,100595,71.336079777,-156.566786642,-1.472,17.15,0.0033,0.0025,0.0096,0.0011,0.0014,0.0045,-0.45,39.65,8.717e-08,3.2938e-07,0.0095,1,27,13.1
2024-12-04 22:53:17.980,100596,71.336077945,-156.566793853,-1.49,16.18,0.0033,0.0025,0.0096,0.0011,0.0015,0.0045,-0.45,14.0,3.3312e-07,3.5897e-07,0.0025,1,28,13.1
2024-12-04 22:53:22.226,100597,71.336076491,-156.566800755,-1.547,16.87,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,36.29,1.7112e-07,4.3211e-07,0.0059,1,29,13.1
2024-12-04 22:53:26.035,100598,71.336074461,-156.566807073,-1.548,17.61,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,32.88,2.1682e-07,3.3102e-07,0.0051,1,29,13.1
2024-12-04 22:53:29.912,100599,71.336074209,-156.566812613,-1.562,17.95,0.0033,0.0025,0.0097,0.001,0.0013,0.0046,-0.45,26.79,1.0134e-07,2.222e-07,0.0031,1,28,13.1
2024-12-04 22:53:33.665,100600,71.336072788,-156.566821503,-1.562,18.81,0.0033,0.0025,0.0097,0.001,0.0012,0.0045,-0.45,17.02,1.4299e-07,5.4919e-07,0.0108,1,28,13.1
2024-12-04 22:53:37.217,100601,71.336071704,-156.566826293,-1.559,19.15,0.0032,0.0025,0.0096,0.001,0.0012,0.0044,-0.45,56.02,1.9764e-07,7.3627e-07,0.003,1,29,13.1
2024-12-04 22:53:40.554,100602,71.336070668,-156.566832367,-1.569,19.66,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,54.15,6.939e-08,5.0902e-07,0.0116,1,29,13.09
2024-12-04 22:53:43.932,100603,71.336069993,-156.566836945,-1.593,18.01,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,13.67,1.7691e-07,6.0092e-07,0.0089,1,29,13.09
2024-12-04 22:53:47.249,100604,71.336068043,-156.566842718,-1.572,15.55,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,20.31,1.0071e-07,4.6075e-07,0.004,1,29,13.1
2024-12-04 22:53:50.964,100605,71.336068119,-156.566851208,-1.523,16.69,0.0033,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,213.44,1.2078e-07,3.0026e-07,0.0013,1,28,13.1
2024-12-04 22:53:54.252,100606,71.336067042,-156.566856033,-1.485,16.41,0.0034,0.0025,0.0096,0.0011,0.0015,0.0046,-0.45,124.16,1.1168e-07,5.5613e-07,0.0064,1,28,13.1
2024-12-04 22:53:57.432,100607,71.336066351,-156.566863761,-1.49,16.35,0.0033,0.0025,0.0096,0.0011,0.0015,0.0045,-0.45,12.27,1.8826e-07,2.0193e-07,0.0056,1,27,13.1
2024-12-04 22:54:00.571,100608,71.336064871,-156.566869975,-1.489,15.44,0.0033,0.0025,0.0096,0.0011,0.0015,0.0046,-0.45,134.37,1.4876e-07,2.5079e-07,0.0022,1,28,13.09
2024-12-04 22:54:03.891,100609,71.336064237,-156.566876362,-1.493,15.38,0.0033,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,120.13,7.33e-08,1.0324e-07,0.0028,1,28,13.09
2024-12-04 22:54:07.249,100610,71.336062551,-156.566882686,-1.496,14.75,0.0032,0.0025,0.0096,0.001,0.0014,0.0044,-0.45,45.71,6.079e-08,3.0351e-07,0.0073,1,29,13.1
2024-12-04 22:54:11.223,100611,71.336061571,-156.566887983,-1.49,14.92,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,102.8,6.316e-08,4.5864e-07,0.0057,1,29,13.09
2024-12-04 22:54:14.233,100612,71.33606085,-156.566892427,-1.507,15.32,0.0032,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,94.77,8.904e-08,4.2779e-07,0.0033,1,28,13.1
2024-12-04 22:54:17.796,100613,71.336059563,-156.566899414,-1.495,15.21,0.0032,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,84.71,8.187e-08,1.4891e-07,0.0048,1,28,13.09
2024-12-04 22:54:20.920,100614,71.336058558,-156.566902804,-1.49,14.52,0.0032,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,74.09,1.4426e-07,4.529e-07,0.0037,1,28,13.1
2024-12-04 22:54:24.187,100615,71.336057282,-156.566911261,-1.486,14.18,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,62.37,7.17e-08,1.6627e-07,0.0041,1,29,13.09
2024-12-04 22:54:27.557,100616,71.336056298,-156.566918526,-1.524,15.95,0.0031,0.0025,0.0094,0.001,0.0013,0.0044,-0.45,11.25,3.464e-08,7.2288e-07,0.0067,1,29,13.1
2024-12-04 22:54:31.336,100617,71.336054594,-156.5669241,-1.508,13.95,0.0032,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,32.69,6.212e-08,4.6263e-07,0.0023,1,28,13.09
2024-12-04 22:54:36.364,100618,71.336053498,-156.566928501,-1.502,12.81,0.0032,0.0025,0.0096,0.001,0.0013,0.0045,-0.45,11.87,5.995e-08,2.6885e-07,0.0055,1,28,13.1
2024-12-04 22:54:40.358,100619,71.336052498,-156.566934909,-1.491,11.55,0.0032,0.0025,0.0095,0.001,0.0013,0.0044,-0.45,150.69,6.453e-08,2.1257e-07,0.0033,1,29,13.1
2024-12-04 22:54:44.927,100620,71.336051884,-156.566940317,-1.517,14.29,0.0031,0.0025,0.0094,0.001,0.0013,0.0044,-0.45,138.38,1.7228e-07,4.2725e-07,0.0044,1,29,13.09
2024-12-04 22:54:49.077,100621,71.336050447,-156.566945853,-1.516,13.61,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,128.49,1.8981e-07,4e-07,0.0051,1,29,13.1
2024-12-04 22:54:53.168,100622,71.336049746,-156.566951185,-1.518,13.32,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,115.82,1.1115e-07,2.2731e-07,0.0031,1,29,13.09
2024-12-04 22:54:56.670,100623,71.336048546,-156.566957289,-1.518,13.78,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,103.98,1.0439e-07,4.5227e-07,0.0054,1,29,13.09
2024-12-04 22:55:00.171,100624,71.336047532,-156.566963224,-1.522,13.61,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,90.7,9.759e-08,8.7903e-07,0.0054,1,29,13.09
2024-12-04 22:55:05.098,100625,71.336045597,-156.566969339,-1.521,13.44,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,72.99,3.5717e-07,2.5419e-07,0.0099,1,29,13.09
2024-12-04 22:55:08.328,100626,71.336044622,-156.566973994,-1.517,13.15,0.0031,0.0025,0.0095,0.0009,0.0014,0.0043,-0.45,61.52,1.299e-07,6.5232e-07,0.0052,1,28,13.1
2024-12-04 22:55:11.628,100627,71.336043454,-156.566979985,-1.515,12.35,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,49.91,1.4524e-07,6.5032e-07,0.0052,1,29,13.09
2024-12-04 22:55:15.162,100628,71.336042956,-156.566985455,-1.533,11.5,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,37.0,9.033e-08,3.5956e-07,0.0095,1,29,13.09
2024-12-04 22:55:18.747,100629,71.336041161,-156.566990857,-1.515,10.92,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,23.71,3.9651e-07,3.1084e-07,0.0184,1,29,13.09
2024-12-04 22:55:21.390,100630,71.336040584,-156.566995154,-1.516,10.7,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,13.75,2.5096e-07,2.2054e-07,0.0066,1,29,13.09
2024-12-04 22:55:24.415,100631,71.336039506,-156.567001045,-1.501,9.9,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,203.87,1.2042e-07,2.5881e-07,0.0089,1,29,13.09
2024-12-04 22:55:26.942,100632,71.336038234,-156.567007564,-1.504,9.38,0.0031,0.0025,0.0094,0.001,0.0013,0.0043,-0.45,221.52,9.495e-08,3.0389e-07,0.0065,1,29,13.09
2024-12-04 22:55:30.124,100633,71.336037566,-156.567012836,-1.506,8.87,0.0031,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,212.55,2.2904e-07,1.9662e-07,0.0044,1,28,13.09
2024-12-04 22:55:33.085,100634,71.336035848,-156.567018818,-1.495,8.13,0.0031,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,207.03,1.0303e-07,2.8207e-07,0.0056,1,28,13.09
2024-12-04 22:55:37.077,100635,71.336034994,-156.56702411,-1.485,7.84,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,198.99,9.442e-08,2.9684e-07,0.0135,1,28,13.09
2024-12-04 22:55:40.780,100636,71.336033796,-156.567028556,-1.492,8.3,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,191.07,1.4909e-07,3.7327e-07,0.0111,1,28,13.09
2024-12-04 22:55:44.687,100637,71.336032939,-156.567033522,-1.494,8.13,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,179.81,1.1479e-07,5.3369e-07,0.0058,1,28,13.09
2024-12-04 22:55:49.255,100638,71.336031613,-156.567038916,-1.5,8.53,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,166.39,5.616e-08,5.8764e-07,0.0046,1,28,13.09
2024-12-04 22:55:52.640,100639,71.336030433,-156.567046518,-1.487,8.24,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,155.88,2.8661e-07,9.2121e-07,0.0028,1,28,13.09
2024-12-04 22:55:55.743,100640,71.336029332,-156.567049434,-1.488,8.3,0.0031,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,145.65,1.4173e-07,1.9939e-07,0.0058,1,28,13.08
2024-12-04 22:55:59.018,100641,71.33602842,-156.567056,-1.485,8.3,0.0031,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,134.64,1.1022e-07,4.6896e-07,0.005,1,28,13.09
2024-12-04 22:56:02.663,100642,71.336027567,-156.567062495,-1.486,7.954,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,121.31,8.009e-08,3.1573e-07,0.0057,1,28,13.08
2024-12-04 22:56:08.346,100643,71.336025972,-156.567068934,-1.48,7.44,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,100.57,7.387e-08,4.5198e-07,0.0041,1,28,13.09
2024-12-04 22:56:11.928,100644,71.336024862,-156.567074832,-1.489,7.326,0.0031,0.0025,0.0095,0.001,0.0014,0.0043,-0.45,87.73,1.5881e-07,3.9534e-07,0.0022,1,29,13.09
2024-12-04 22:56:15.723,100645,71.336023643,-156.567081534,-1.483,6.983,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,73.07,1.7698e-07,2.7794e-07,0.007,1,28,13.09
2024-12-04 22:56:19.535,100646,71.336023139,-156.567085692,-1.485,7.097,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,59.42,1.2155e-07,2.6392e-07,0.0044,1,28,13.09
2024-12-04 22:56:22.274,100647,71.336021979,-156.56709057,-1.485,7.611,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,49.26,1.9903e-07,5.8861e-07,0.0044,1,28,13.09
2024-12-04 22:56:25.126,100648,71.336021142,-156.567097092,-1.48,6.926,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,39.42,9.967e-08,3.1672e-07,0.0045,1,28,13.08
2024-12-04 22:56:27.874,100649,71.336020106,-156.567102568,-1.485,7.154,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,31.1,6.695e-08,2.0097e-07,0.0029,1,28,13.08
2024-12-04 22:56:30.620,100650,71.336019046,-156.567109566,-1.483,7.097,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,22.14,2.2505e-07,6.7158e-07,0.005,1,28,13.09
2024-12-04 22:56:33.372,100651,71.336018356,-156.567112988,-1.477,6.526,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,13.48,1.6083e-07,5.916e-07,0.004,1,28,13.09
2024-12-04 22:56:38.691,100652,71.336016997,-156.56711984,-1.488,7.269,0.0031,0.0025,0.0096,0.001,0.0016,0.0043,-0.45,29.39,9.535e-08,1.7551e-07,0.0044,1,27,13.09
2024-12-04 22:56:41.966,100653,71.336016184,-156.567123753,-1.492,7.897,0.0031,0.0025,0.0096,0.001,0.0016,0.0043,-0.45,16.4,1.1684e-07,2.5161e-07,0.0056,1,27,13.08
2024-12-04 22:56:45.378,100654,71.336014836,-156.56712922,-1.493,7.154,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,34.49,6.189e-08,3.2045e-07,0.0071,1,28,13.09
2024-12-04 22:56:48.472,100655,71.33601375,-156.567136646,-1.488,6.983,0.0032,0.0025,0.0096,0.001,0.0015,0.0045,-0.45,35.16,9.821e-08,3.9142e-07,0.0026,1,27,13.08
2024-12-04 22:56:54.333,100656,71.336012897,-156.567143213,-1.485,7.04,0.0032,0.0025,0.0095,0.001,0.0015,0.0044,-0.45,39.04,1.0964e-07,5.7239e-07,0.0066,1,28,13.09
2024-12-04 22:56:57.952,100657,71.336011715,-156.567148738,-1.488,7.04,0.0032,0.0025,0.0096,0.001,0.0015,0.0045,-0.45,28.75,1.9431e-07,9.9026e-07,0.0038,1,27,13.08
2024-12-04 22:57:01.584,100658,71.336010822,-156.567154976,-1.495,8.24,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,17.95,1.9221e-07,3.2691e-07,0.0102,1,28,13.08
2024-12-04 22:57:04.371,100659,71.336010048,-156.567160012,-1.482,7.668,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,10.1,2.1639e-07,2.9178e-07,0.0035,1,28,13.08
2024-12-04 22:57:07.148,100660,71.336008945,-156.567163656,-1.486,7.097,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,23.41,1.2384e-07,1.7745e-07,0.0066,1,28,13.09
2024-12-04 22:57:11.611,100661,71.336007598,-156.567170311,-1.486,7.269,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,12.3,5.01e-08,4.4215e-07,0.0051,1,28,13.09
2024-12-04 22:57:14.664,100662,71.336006457,-156.567176538,-1.486,7.269,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,74.33,9.948e-08,2.7398e-07,0.0032,1,28,13.09
2024-12-04 22:57:17.674,100663,71.336005033,-156.567180226,-1.484,7.326,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,55.17,7.649e-08,2.0124e-07,0.0019,1,28,13.08
2024-12-04 22:57:20.866,100664,71.336003788,-156.567189742,-1.486,7.04,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,23.86,2.6003e-07,1.2734e-06,0.007,1,27,13.08
2024-12-04 22:57:23.836,100665,71.336002618,-156.567195247,-1.468,7.326,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,24.8,1.3378e-07,2.6871e-07,0.0046,1,27,13.08
2024-12-04 22:57:27.991,100666,71.336001903,-156.567201352,-1.482,7.326,0.0032,0.0025,0.0096,0.001,0.0014,0.0044,-0.45,13.78,1.1147e-07,4.0347e-07,0.0093,1,28,13.08
2024-12-04 22:57:31.272,100667,71.336000856,-156.567205163,-1.482,6.469,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,5.33,7.853e-08,4.1224e-07,0.0039,1,27,13.08
2024-12-04 22:57:35.118,100668,71.335999921,-156.567211107,-1.483,7.783,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,23.02,3.2672e-07,5.8423e-07,0.002,1,28,13.08
2024-12-04 22:57:38.513,100669,71.335998632,-156.567218488,-1.48,7.726,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,14.16,7.352e-08,3.9643e-07,0.0072,1,27,13.08
2024-12-04 22:57:41.313,100670,71.335998016,-156.567222602,-1.479,7.554,0.0032,0.0025,0.0096,0.001,0.0015,0.0044,-0.45,25.49,1.4691e-07,3.5432e-07,0.0035,1,27,13.08
2024-12-04 22:57:44.771,100671,71.335997164,-156.567230039,-1.488,7.611,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,79.62,3.3549e-07,3.1184e-07,0.0061,1,28,13.08
2024-12-04 22:57:48.333,100672,71.335996275,-156.567235141,-1.477,7.783,0.0032,0.0025,0.0096,0.0009,0.0016,0.0044,-0.45,71.58,4.609e-08,5.2101e-07,0.002,1,26,13.07
2024-12-04 22:57:51.338,100673,71.335995015,-156.567242213,-1.484,8.18,0.0032,0.0025,0.0096,0.0009,0.0016,0.0044,-0.45,64.95,1.4182e-07,1.8223e-07,0.0022,1,26,13.07
2024-12-04 22:57:54.510,100674,71.335993778,-156.567248986,-1.492,7.497,0.0031,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,16.95,7.109e-08,4.0063e-07,0.0083,1,27,13.07
2024-12-04 22:57:57.345,100675,71.335992645,-156.567254489,-1.488,7.783,0.0031,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,10.2,1.7767e-07,2.4462e-07,0.0018,1,27,13.08
2024-12-04 22:58:00.996,100676,71.335991703,-156.567259831,-1.488,8.13,0.0031,0.0025,0.0095,0.001,0.0015,0.0043,-0.45,43.77,1.4867e-07,5.9503e-07,0.0042,1,28,13.07
2024-12-04 22:58:03.712,100677,71.33599049,-156.567266609,-1.489,7.554,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,37.95,1.2661e-07,4.5006e-07,0.0036,1,27,13.07
2024-12-04 22:58:06.838,100678,71.335989659,-156.567272872,-1.49,6.64,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,31.65,6.554e-08,3.3925e-07,0.005,1,27,13.07
2024-12-04 22:58:09.623,100679,71.335988244,-156.5672791,-1.489,6.64,0.0032,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,41.65,7.757e-08,6.7527e-07,0.0051,1,26,13.08
2024-12-04 22:58:12.453,100680,71.335987309,-156.567285113,-1.481,6.697,0.0032,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,35.81,1.961e-07,2.1946e-07,0.0036,1,26,13.07
2024-12-04 22:58:15.251,100681,71.335986171,-156.567291007,-1.489,6.469,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,20.04,7.536e-08,3.4865e-07,0.0018,1,27,13.07
2024-12-04 22:58:18.067,100682,71.335985301,-156.567297027,-1.491,7.04,0.0032,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,22.07,3.47e-08,2.1943e-07,0.0034,1,26,13.07
2024-12-04 22:58:20.891,100683,71.335983984,-156.567303055,-1.482,6.697,0.0032,0.0025,0.0095,0.001,0.0016,0.0043,-0.45,15.7,1.3199e-07,1.8008e-07,0.0015,1,26,13.08
2024-12-04 22:58:23.560,100684,71.335982544,-156.567311135,-1.482,6.355,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,9.84,6.588e-08,2.1114e-07,0.0043,1,27,13.07
2024-12-04 22:58:26.726,100685,71.335981629,-156.567317122,-1.489,6.755,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,5.38,7.957e-08,2.4419e-07,0.0036,1,27,13.08
2024-12-04 22:58:29.294,100686,71.335980282,-156.567321882,-1.483,6.298,0.0032,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,23.76,1.9223e-07,7.8358e-07,0.0028,1,27,13.07
2024-12-04 22:58:32.247,100687,71.335979238,-156.567327402,-1.489,7.326,0.0032,0.0025,0.0096,0.001,0.0016,0.0044,-0.45,62.54,9.784e-08,4.5459e-07,0.0101,1,25,13.07
2024-12-04 22:58:34.767,100688,71.335978551,-156.567335468,-1.481,6.983,0.0032,0.0025,0.0096,0.001,0.0016,0.0044,-0.45,47.77,5.581e-08,3.0518e-07,0.0079,1,25,13.07
2024-12-04 22:58:37.433,100689,71.335977604,-156.567339557,-1.48,6.298,0.0031,0.0025,0.0095,0.0009,0.0016,0.0043,-0.45,11.37,8.055e-08,1.7304e-07,0.0015,1,27,13.07
